"Visit name";"Form name";"Form number";"Field number";"Exported field type";"Original field type";"Variable name";"Field label";"Optiongroup name";"Field required";"Field min";"Field max";"Field units";"Field info";"Calculation/summary template";"Field hidden";"Dependency parent name";"Field dependency operator";"Field dependency value"
Baseline;"Test preparations";6;6.2;radio;radio;V1_TPrep_ChgSmoking3;"Is there third hand smoking (contact with smokers or places where has been smoked in)";YesNoUnchg;1;;;;;;0;"Any changes in housing situation and/or family composition";==;1
Baseline;"Test preparations";6;6.3;radio;radio;V1_TPrep_ChgLivEnv;"How would you describe your living environment";ChgLivEnv;1;;;;;;0;"Any changes in housing situation and/or family composition";==;1
Baseline;"Test preparations";6;6.4;radio;radio;V1_TPrep_ChgTrucksPass;"How often do trucks pass through the street where you live, on weekdays";ChgTrucksPass;1;;;;;;0;"Any changes in housing situation and/or family composition";==;1
Baseline;"Test preparations";6;6.5;radio;radio;V1_TPrep_ChgFurryPets;"Exposure  to furry pets";YesNoUnchg;1;;;;;;0;"Any changes in housing situation and/or family composition";==;1
Baseline;"Test preparations";6;6.6;radio;radio;V1_TPrep_ChgDaycare;"Day-care attendance";YesNoUnchg;1;;;;;;0;"Any changes in housing situation and/or family composition";==;1
Baseline;"Test preparations";6;6.7;radio;radio;V1_TPrep_RenoHouse;"Renovation of house";YesNoNA;1;;;;;;0;"Any changes in housing situation and/or family composition";==;1
Baseline;"Test preparations";6;6.8;radio;radio;V1_TPrep_MoveHouse;"Moved to other house";YesNoNA;1;;;;;;0;"Any changes in housing situation and/or family composition";==;1
Baseline;"Test preparations";6;7;radio;radio;V1_TPrep_ABX3m;"Use of antibiotics in previous 3 months";YesNoUnk;1;;;;;;0;;;
Baseline;"Test preparations";6;7.1;string;string;V1_TPrep_ABX3mSpec;"If yes, specify what antibiotic drug";;1;;;;;;0;"Use of antibiotics in previous 3 months";==;1
Baseline;"Test preparations";6;8;numeric;numeric;V1_TPrep_RoomTemp;"Room temperature";;1;;;°C;;;0;;;
Baseline;"Test preparations";6;9;numeric;numeric;V1_TPrep_RoomHum;"Room humidity";;1;;;%;;;0;;;
Baseline;"Test preparations";6;10;radio;radio;V1_TPrep_MouthWashed;"Mouth washed with water before test";YesNoNA;1;;;;;;0;;;
Baseline;"Breath test 1 (GC-tof-MS)";7;1;radio;radio;V1_BT1_TSucc;"Test succeeded";YesNoNA;1;;;;;;0;;;
Baseline;"Breath test 1 (GC-tof-MS)";7;1.1;radio;radio;V1_BT1_TSuccNo;"If no, specify reason";TSuccNo;1;;;;;;0;"Test succeeded";==;0
Baseline;"Breath test 1 (GC-tof-MS)";7;1.1.1;string;string;V1_BT1_TSuccNoOth;"If other, specify";;1;;;;;;0;"If no, specify reason";==;98
Baseline;"Breath test 1 (GC-tof-MS)";7;1.2;numeric;numeric;V1_BT1_CTubeNr;"Carbon tube number";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.3;string;string;V1_BT1_BagBatchNr;"Batch number bag";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.4;datetime;datetime;V1_BT1_CleaningBagDatT;"Date and time of start cleaning bag";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.5;radio;radio;V1_BT1_VOCFilterUsed;"VOC filter used";YesNoNA;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.5.1;datetime;datetime;V1_BT1_VOCFilterDatT;"Date and time of start VOC filter";;1;;;;;;0;"VOC filter used";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.6;datetime;datetime;V1_BT1_BreathCollDatT;"Date and time of start collecting breath";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.5.2;calculation;calculation;V1_BT1_VOCFilterDur;"Duration of use  VOC filter";;0;;;;;"var vocfilter = moment('{V1_BT1_VOCFilterDatT}', 'DD-MM-YYYY hh:mm');var breathcoll = moment('{V1_BT1_BreathCollDatT}', 'DD-MM-YYYY hh:mm');var duration = moment.duration(breathcoll.diff(vocfilter));var days = duration.days();var hours = duration.hours();var minutes = duration.minutes();days + "" days "" + hours + "" hours "" + minutes + "" minutes"";";0;"VOC filter used";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.7;numeric;numeric;V1_BT1_BreathCollDur;"Duration of collecting breath";;0;;;seconds;;;0;"Test succeeded";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.8;datetime;datetime;V1_BT1_EmptyBagDatT;"Date and time of start emptying bag";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.9;numeric;numeric;V1_BT1_EmptyBagDur;"Duration of emptying bag";;0;;;seconds;;;0;"Test succeeded";==;1
Baseline;"Breath test 1 (GC-tof-MS)";7;1.10;numeric;numeric;V1_BT1_EmptyBagSpeed;"Speed of emptying bag";;0;;;mL/min;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1;radio;radio;V1_BT2_TSucc;"Test succeeded";YesNoNA;1;;;;;;0;;;
Baseline;"Breath test 2 (SIFT-MS)";8;1.1;radio;radio;V1_BT2_TSuccNo;"If no, specify reason";TSuccNo;1;;;;;;0;"Test succeeded";==;0
Baseline;"Breath test 2 (SIFT-MS)";8;1.1.1;string;string;V1_BT2_TSuccNoOth;"If other, specify";;1;;;;;;0;"If no, specify reason";==;98
Baseline;"Breath test 2 (SIFT-MS)";8;1.2;string;string;V1_BT2_BagBatchNr;"Batch number bag";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.8;datetime;datetime;V1_BT2_SIFTDatT;"Date and time start measurement SIFT";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.9;numeric;numeric;V1_BT2_SIFTRegNrBlank;"SIFT registration number: Blank bag measurement";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.10;numeric;numeric;V1_BT2_SIFTRegNrExtStC;"SIFT registration number: External standard control measurement";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.11;numeric;numeric;V1_BT2_SIFTRegNrInstr;"SIFT registration number: Instrument measurement";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.12;numeric;numeric;V1_BT2_SIFTRegNrLabRoom;"SIFT registration number: Lab room measurement";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.13;numeric;numeric;V1_BT2_SIFTRegNrLabBreath;"SIFT registration number: Breath measurement";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.14;numeric;numeric;V1_BT2_RoomTemp;"SIFT: Room temperature";;1;;;°C;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.15;numeric;numeric;V1_BT2_RoomHum;"SIFT: Room humidity";;1;;;%;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.16;numeric;numeric;V1_BT2_IntTemp;"SIFT: Internal temperature";;1;;;°C;;;0;"Test succeeded";==;1
Baseline;"Breath test 2 (SIFT-MS)";8;1.17;numeric;numeric;V1_BT2_IntakeTemp;"SIFT: Intake temperature";;1;;;°C;;;0;"Test succeeded";==;1
Baseline;"Breath test 3 (CNT)";9;1;radio;radio;V1_BT3_TSucc;"Test succeeded";YesNoNA;1;;;;;;0;;;
Baseline;"Breath test 3 (CNT)";9;1.1;radio;radio;V1_BT3_TSuccNo;"If no, specify reason";TSuccNo;1;;;;;;0;"Test succeeded";==;0
Baseline;"Breath test 3 (CNT)";9;1.1.1;string;string;V1_BT3_TSuccNoOth;"If other, specify";;1;;;;;;0;"If no, specify reason";==;98
Baseline;"Breath test 3 (CNT)";9;1.2;datetime;datetime;V1_BT3_TDateT;"Date and time of test";;1;;;;;;0;"Test succeeded";==;1
Baseline;"Measurement experience";10;1;radio;radio;V1_Exp_PrevMaskExp;"Previous experience with mouth/nose mask";YesNoNA;1;;;;;;0;;;
Baseline;"Measurement experience";10;1.1;radio;radio;V1_Exp_PrevMaskAcc;"Acceptance of mask at that time";END;1;;;;;;0;"Previous experience with mouth/nose mask";==;1
Baseline;"Measurement experience";10;2;radio;radio;V1_Exp_MeasOverall;"The measurement went overall";END;1;;;;;;0;;;
Baseline;"Measurement experience";10;3;radio;radio;V1_Exp_MeasMaskAcc;"Acceptance of mask during the measurement";END;1;;;;;;0;;;
Baseline;"Measurement experience";10;4;radio;radio;V1_Exp_ImpChild;"What impression did the child make";ImpChild;1;;;;;;0;;;
Baseline;"Measurement experience";10;5;radio;radio;V1_Exp_PPresent;"The parents were present during measurement";YesNoNA;1;;;;;;0;;;
Baseline;"Measurement experience";10;5.1;radio;radio;V1_Exp_PReaction;"Reaction of the parents on the measurement";PReaction;1;;;;;;0;"The parents were present during measurement";==;1
Baseline;"Measurement experience";10;6;radio;radio;V1_Exp_FitMask;"Fit of the mask";FitMask;1;;;;;;0;;;
Baseline;"Measurement experience";10;7;radio;radio;V1_Exp_EaseBreath;"Ease of breathing";EaseBreath;1;;;;;;0;;;
Baseline;Tremoflo;11;1;radio;radio;V1_AOS_BronchMed;"Use of bronchodilating medication prior to test";YesNo;1;;;;;;0;;;
Baseline;Tremoflo;11;1.1;string;string;V1_AOS_BronchMedSpec;"If yes, specify";;1;;;;;;0;"Use of bronchodilating medication prior to test";==;1
Baseline;Tremoflo;11;2;datetime;datetime;V1_AOS_T1DateT;"Date and time of test";;1;;;;;;0;;;
Baseline;Tremoflo;11;3;radio;radio;V1_AOS_T1Succ;"Did respiratory oscillometry test succeed?";YesNo;1;;;;;;0;;;
Baseline;Tremoflo;11;3.1;radio;radio;V1_AOS_T1AmtAcq;"Amount of successful acquisitions performed";AmtAcq;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.2;numeric;numeric;V1_AOS_T1R5Test;"R5: Test";;1;;;cmH2O.s/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.3;numeric;numeric;V1_AOS_T1R5SD;"R5: SD";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.4;numeric;numeric;V1_AOS_T1R5CV;"R5: CV%";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.5;numeric;numeric;V1_AOS_T1R5ZScore;"R5: Z Score";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.6;numeric;numeric;V1_AOS_T1R5AbsDiff;"R5: Abs. Diff.";;1;;;cmH2O.s/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.7;numeric;numeric;V1_AOS_T1R5Pred;"R5: % Pred.";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.8;numeric;numeric;V1_AOS_T1R520Test;"R5-20: Test";;1;;;cmH2O.s/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.9;numeric;numeric;V1_AOS_T1AXTest;"AX: Test";;1;;;cmH2O/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.10;numeric;numeric;V1_AOS_T1AXSD;"AX: SD";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.11;numeric;numeric;V1_AOS_T1AXCV;"AX: CV%";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.12;numeric;numeric;V1_AOS_T1AXZScore;"AX: Z Score";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.13;numeric;numeric;V1_AOS_T1AXAbsDiff;"AX: Abs. Diff.";;1;;;cmH2O/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.14;numeric;numeric;V1_AOS_T1AXPred;"AX: % Pred.";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.15;numeric;numeric;V1_AOS_T1VTTest;"VT: Test";;1;;;L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.16;numeric;numeric;V1_AOS_T1VTSD;"VT: SD";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.17;numeric;numeric;V1_AOS_T1VTCV;"VT: CV%";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.18;numeric;numeric;V1_AOS_T1COH5Test;"COH5: Test";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20;radio;radio;V1_AOS_T2SalbutamolSucc;"Was salbutamol (ventolin) succesfully administered?";T2SalbutamolSucc;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.1;numeric;numeric;V1_AOS_T2SalbutamolDose;"Administered dose of salbutamol (ventolin)";;1;;;µg;;;0;"Was salbutamol (ventolin) succesfully administered?";==;1
Baseline;Tremoflo;11;3.20.2;datetime;datetime;V1_AOS_T2SalbutamolDateT;"Date and time of administration salbutamol";;1;;;;;;0;"Was salbutamol (ventolin) succesfully administered?";==;1
Baseline;Tremoflo;11;3.20.3;datetime;datetime;V1_AOS_T2DateT;"Date and time of test";;1;;;;;;0;"Was salbutamol (ventolin) succesfully administered?";==;1
Baseline;Tremoflo;11;3.20.4;radio;radio;V1_AOS_T2Succ;"Did respiratory oscillometry test succeed?";YesNo;1;;;;;;0;"Was salbutamol (ventolin) succesfully administered?";==;1
Baseline;Tremoflo;11;3.20.4.1;radio;radio;V1_AOS_T2AmtAcq;"Amount of successful acquisitions performed";AmtAcq;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.2;numeric;numeric;V1_AOS_T2R5Test;"R5: Test";;1;;;cmH2O.s/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.3;numeric;numeric;V1_AOS_T2R5SD;"R5: SD";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.4;numeric;numeric;V1_AOS_T2R5CV;"R5: CV%";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.5;numeric;numeric;V1_AOS_T2R5ZScore;"R5: Z Score";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.6;numeric;numeric;V1_AOS_T2R5AbsDiff;"R5: Abs. Diff.";;1;;;cmH2O.s/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.7;numeric;numeric;V1_AOS_T2R5Pred;"R5: % Pred.";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.8;numeric;numeric;V1_AOS_T2R520Test;"R5-20: Test";;1;;;cmH2O.s/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.9;numeric;numeric;V1_AOS_T2AXTest;"AX: Test";;1;;;cmH2O/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.10;numeric;numeric;V1_AOS_T2AXSD;"AX: SD";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.11;numeric;numeric;V1_AOS_T2AXCV;"AX: CV%";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.12;numeric;numeric;V1_AOS_T2AXZScore;"AX: Z Score";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.13;numeric;numeric;V1_AOS_T2AXAbsDiff;"AX: Abs. Diff.";;1;;;cmH2O/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.14;numeric;numeric;V1_AOS_T2AXPred;"AX: % Pred.";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.15;numeric;numeric;V1_AOS_T2VTTest;"VT: Test";;1;;;L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.16;numeric;numeric;V1_AOS_T2VTSD;"VT: SD";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.17;numeric;numeric;V1_AOS_T2VTCV;"VT: CV%";;1;;;%;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.20.4.18;numeric;numeric;V1_AOS_T2COH5Test;"COH5: Test";;1;;;;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.22;numeric;numeric;V1_AOS_RefR5;R5;;1;;;cmH2O.s/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Tremoflo;11;3.23;numeric;numeric;V1_AOS_RefAX;AX;;1;;;cmH2O/L;;;0;"Did respiratory oscillometry test succeed?";==;1
Baseline;Powell;12;1;radio;radio;V1_Powell_Powell01;"Piepen / zagen";Powell;1;;;;;;0;;;
Baseline;Powell;12;2;radio;radio;V1_Powell_Powell02;Hoesten;Powell;1;;;;;;0;;;
Baseline;Powell;12;3;radio;radio;V1_Powell_Powell03;"Reutelende ademhaling";Powell;1;;;;;;0;;;
Baseline;Powell;12;4;radio;radio;V1_Powell_Powell04;Kortademigheid;Powell;1;;;;;;0;;;
Baseline;Powell;12;5;radio;radio;V1_Powell_Powell05;"Piepen / zagen";Powell;1;;;;;;0;;;
Baseline;Powell;12;6;radio;radio;V1_Powell_Powell06;Hoesten;Powell;1;;;;;;0;;;
Baseline;Powell;12;7;radio;radio;V1_Powell_Powell07;"Reutelende ademhaling";Powell;1;;;;;;0;;;
Baseline;Powell;12;8;radio;radio;V1_Powell_Powell08;Kortademigheid;Powell;1;;;;;;0;;;
Baseline;Powell;12;9;radio;radio;V1_Powell_Powell09;"Piepen / zagen";Powell;1;;;;;;0;;;
Baseline;Powell;12;10;radio;radio;V1_Powell_Powell10;Hoesten;Powell;1;;;;;;0;;;
Baseline;Powell;12;11;radio;radio;V1_Powell_Powell11;"Reutelende ademhaling";Powell;1;;;;;;0;;;
Baseline;Powell;12;12;radio;radio;V1_Powell_Powell12;Kortademigheid;Powell;1;;;;;;0;;;
Baseline;Powell;12;13;radio;radio;V1_Powell_Powell13;"Piepen / zagen";Powell;1;;;;;;0;;;
Baseline;Powell;12;14;radio;radio;V1_Powell_Powell14;Hoesten;Powell;1;;;;;;0;;;
Baseline;Powell;12;15;radio;radio;V1_Powell_Powell15;"Reutelende ademhaling";Powell;1;;;;;;0;;;
Baseline;Powell;12;16;radio;radio;V1_Powell_Powell16;Kortademigheid;Powell;1;;;;;;0;;;
Baseline;Powell;12;17;radio;radio;V1_Powell_Powell17;"Luidruchtige ademhaling";Powell;1;;;;;;0;;;
Baseline;Powell;12;18;radio;radio;V1_Powell_Powell18;"Versnelde ademhaling";Powell;1;;;;;;0;;;
Baseline;Powell;12;19;radio;radio;V1_Powell_Powell19;"Piepen / zagen";Powell;1;;;;;;0;;;
Baseline;Powell;12;20;radio;radio;V1_Powell_Powell20;Hoesten;Powell;1;;;;;;0;;;
Baseline;Powell;12;21;radio;radio;V1_Powell_Powell21;"Reutelende ademhaling";Powell;1;;;;;;0;;;
Baseline;Powell;12;22;radio;radio;V1_Powell_Powell22;Kortademigheid;Powell;1;;;;;;0;;;
Baseline;Powell;12;23;radio;radio;V1_Powell_Powell23;Snurken;Powell;1;;;;;;0;;;
Baseline;Powell;12;24;radio;radio;V1_Powell_Powell24;"Hebben de eetlust van mijn kind beïnvloed";Powell;1;;;;;;0;;;
Baseline;Powell;12;25;radio;radio;V1_Powell_Powell25;"Zorgden voor een verstoorde nachtrust van kind";Powell;1;;;;;;0;;;
Baseline;Powell;12;26;radio;radio;V1_Powell_Powell26;"Zorgden voor verminderde activiteit van mijn kind";Powell;1;;;;;;0;;;
Baseline;Powell;12;27;radio;radio;V1_Powell_Powell27;"Zorgden ervoor dat mijn kind ongebruikelijk moe was";Powell;1;;;;;;0;;;
Baseline;Powell;12;28;radio;radio;V1_Powell_Powell28;"Hebben mijn activiteiten beïnvloed";Powell;1;;;;;;0;;;
Baseline;Powell;12;29;radio;radio;V1_Powell_Powell29;"Hebben gezorgd voor aanpassingen in het gezinsleven";Powell;1;;;;;;0;;;
Baseline;Powell;12;30;radio;radio;V1_Powell_Powell30;"Hebben gezorgd voor een verstoorde nachtrust van de familie";Powell;1;;;;;;0;;;
Baseline;Powell;12;31;radio;radio;V1_Powell_Powell31;"Hebben de familie verontrust";Powell;1;;;;;;0;;;
Baseline;"Blood sample";13;1;radio;radio;V1_Blood_BloodTPerf;"Blood test performed according to protocol";BloodTPerf;1;;;;;;0;;;
Baseline;"Blood sample";13;1.1;radio;radio;V1_Blood_BloodTPerfNo;"Why was blood test not performed according to protocol";BloodTPerfNo;1;;;;;;0;"Blood test performed according to protocol";==;0
Baseline;"Blood sample";13;1.1.1;string;string;V1_Blood_BloodTPerfNoSpec;"If other, specify";;1;;;;;;0;"Why was blood test not performed according to protocol";==;98
Baseline;"Blood sample";13;1.2;date;date;V1_Blood_BloodCollDat;"Date of blood collection";;1;;;;;;0;"Blood test performed according to protocol";==;3
Baseline;"Blood sample";13;1.5;numeric;numeric;V1_Blood_Leukocytes;Leukocytes;;1;;;10E9/L;;;0;"Blood test performed according to protocol";!=;0
Baseline;"Blood sample";13;1.6;numeric;numeric;V1_Blood_Lymfocytes;Lymfocytes;;1;;;"% in diff";;;0;"Blood test performed according to protocol";!=;0
Baseline;"Blood sample";13;1.7;numeric;numeric;V1_Blood_Monocytes;Monocytes;;1;;;"% in diff";;;0;"Blood test performed according to protocol";!=;0
Baseline;"Blood sample";13;1.8;numeric;numeric;V1_Blood_Neutrophils;Neutrophils;;1;;;"% in diff";;;0;"Blood test performed according to protocol";!=;0
Baseline;"Blood sample";13;1.9;numeric;numeric;V1_Blood_Basophils;Basophils;;1;;;"% in diff";;;0;"Blood test performed according to protocol";!=;0
Baseline;"Blood sample";13;1.10;numeric;numeric;V1_Blood_TotEo;"Totaal eo’s (absoluut)";;1;;;10E6/L;;;0;"Blood test performed according to protocol";!=;0
Baseline;"Blood sample";13;1.11;numeric;numeric;V1_Blood_EosGranu;"Eosinofiele granulocyten (% in diff)";;1;;;%;;;0;"Blood test performed according to protocol";!=;0
Baseline;"Blood sample";13;1.13;radio;radio;V1_Blood_PhadiatopRes;Result;PhadiatopRes;1;;;;;;0;"Blood test performed according to protocol";!=;0
Baseline;"Blood sample";13;1.13.1;radio;radio;V1_Blood_Gx3;"Gx3 (Graspollenmengsel)";PhadiatopRes;1;;;;;;0;Result;==;1
Baseline;"Blood sample";13;1.13.1.1;numeric;numeric;V1_Blood_Gx3Conc;"Gx3: Concentratie";;1;;;kU/L;;;0;"Gx3 (Graspollenmengsel)";==;1
Baseline;"Blood sample";13;1.13.2;radio;radio;V1_Blood_Tx9;"Tx9 (Boompollenmengsel)";PhadiatopRes;1;;;;;;0;Result;==;1
Baseline;"Blood sample";13;1.13.2.1;numeric;numeric;V1_Blood_Tx9Conc;"Tx9: Concentratie";;1;;;kU/L;;;0;"Tx9 (Boompollenmengsel)";==;1
